10283962	伊诗兰顿	100007	美妆护肤	4794992.19340000
10350815	睿嫣润膏	100016	个人护理	2721798.95190000
10656705	watercome/水之蔻	100007	美妆护肤	1010704.52080000
10974671	KIMTRUE	100007	美妆护肤	518635.00000000
10009403	比芭美	100007	美妆护肤	634883.12630000
10645328	La Milee/莱玫	100016	个人护理	871328.64430000
10143997	足之有道	100016	个人护理	800337.06200000
10280409	蜗蜗	100016	个人护理	478581.37310000
11027445	花月情（HYQING）	100007	美妆护肤	45464.31220000
10519329	FACEQ/绝世爱美肌	100016	个人护理	41470.00000000
10988367	EZVALO/几光	100027	数码	6148263.50650000
10938949	ONLYFONDAIR/万立方	100034	家装建材	764757.25000000
10508538	ONLYLIGHT/欧艺莱	100034	家装建材	106945.00000000
10797670	zoyi	100035	手机及配件	27564.50000000
10365607	Huawei/华为	100035	手机及配件	3966193788.58860000
10137605	JmGo/坚果	100028	电脑、办公	89219760.96720000
10914661	inphic/英菲克	100028	电脑、办公	19758635.99110000
10198685	zoyu	100028	电脑、办公	5852148.47140000
10984197	Bear Coming/小熊驾到	100010	食品饮料	6304407.24350000
10045570	cuckoo/布谷鸟	100028	电脑、办公	610836.63570000
10449745	TOUCHONLY	100028	电脑、办公	139061.36250000
10623793	FOR ONLY/玛尚	100035	手机及配件	134786.60000000
10412504	Moutai/茅台	100003	酒类	346848874.33850000
10702337	五粮液	100003	酒类	162922262.03360000
10197894	泸州老窖	100003	酒类	63248553.43490000
10842943	洋河	100003	酒类	52352095.26730000
10937288	醉鹅娘	100003	酒类	8054644.57120000
10974265	梅见	100003	酒类	7354937.43240000
10699712	全兴	100003	酒类	1697844.64780000
10942937	白洋河	100003	酒类	209574.12290000
10942686	丁戈树	100003	酒类	22430.40000000
10822611	有道	100027	数码	28036876.19130000
10936677	Apple/苹果	100035	手机及配件	4079664162.79360000
10561609	honor/荣耀	100035	手机及配件	2729687514.34450000
10134449	BASEUS/倍思	100029	汽车用品	19811406.90910000
10485009	弗丽特	100035	手机及配件	1122702.78990000
10558163	ULOVE/优乐	100027	数码	50756.00000000
10188813	YEAHCOOL/悦酷	100035	手机及配件	92338.35000000
10756301	L'OREAL /欧莱雅	100007	美妆护肤	276167089.45040000
10684724	Lancome/兰蔻	100007	美妆护肤	158827917.14070000
10324244	Estee Lauder/雅诗兰黛	100007	美妆护肤	178891864.58890000
10480549	SK-II	100007	美妆护肤	160131913.53020000
10234659	PERFECT DIARY/完美日记	100007	美妆护肤	193938018.84180000
10889392	花西子	100007	美妆护肤	216594464.74320000
10125914	Winona/薇诺娜	100007	美妆护肤	134351528.76750000
10480916	欧佩	100007	美妆护肤	179571509.91740000
10480446	PROYA/珀莱雅	100007	美妆护肤	123083339.73780000
10541261	Dior/迪奥	100007	美妆护肤	107467402.79770000
10324260	Kiehl＇s/科颜氏	100007	美妆护肤	103367937.42330000
10421087	The history of whoo/后	100007	美妆护肤	75111759.77700000
10324306	YSL/圣罗兰	100007	美妆护肤	104810370.89170000
10552449	PECHOIN/百雀羚	100007	美妆护肤	83877966.30100000
10266841	ANESSA/安热沙	100007	美妆护肤	65430369.29020000
10468200	LA MER/海蓝之谜	100007	美妆护肤	65782613.99460000
10194399	SULWHASOO/雪花秀	100007	美妆护肤	43302693.10690000
10422647	geoskincare/纽西之谜	100007	美妆护肤	67118300.82510000
10840855	御泥坊	100007	美妆护肤	96376075.26410000
10480581	Kans/韩束	100007	美妆护肤	55078969.88990000
10612343	Laneige/兰芝	100007	美妆护肤	66660719.90880000
10184414	Dr.Jart+/蒂佳婷	100007	美妆护肤	55328514.98030000
10192593	COGI/高姿	100007	美妆护肤	49205568.22700000
10925232	Marubi/丸美	100007	美妆护肤	58450810.52920000
10601409	3CE/三熹玉	100007	美妆护肤	62671080.19950000
10900858	Maybelline/美宝莲	100007	美妆护肤	71608436.12580000
10053592	MAC/魅可	100007	美妆护肤	75030829.50490000
10722027	OSM/欧诗漫	100007	美妆护肤	63689504.03860000
10486408	CARSLAN/卡姿兰	100007	美妆护肤	78499095.93580000
10828403	Laroche Posay/理肤泉	100007	美妆护肤	46686417.78670000
10828392	Givenchy/纪梵希	100007	美妆护肤	50501488.16390000
